INFO 2025-11-25 13:55:44,124 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:45:35,748 basehttp "GET /accounts/signup/ HTTP/1.1" 200 29402
INFO 2025-11-30 15:45:35,763 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-30 15:45:35,764 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-30 15:45:35,764 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-30 15:45:35,765 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
INFO 2025-11-30 15:45:35,893 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-30 15:45:35,898 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
INFO 2025-11-30 15:45:35,998 basehttp "GET /accounts/signup/ HTTP/1.1" 200 29404
INFO 2025-11-30 15:45:36,027 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-30 15:45:36,028 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-30 15:45:36,028 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
INFO 2025-11-30 15:45:36,028 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-30 15:45:36,134 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-30 15:45:36,139 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-11-30 15:45:37,104 log Not Found: /favicon.ico
WARNING 2025-11-30 15:45:37,104 basehttp "GET /favicon.ico HTTP/1.1" 404 17752
WARNING 2025-11-30 15:45:39,770 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-30 15:45:39,770 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 17900
INFO 2025-11-30 15:48:48,702 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:48:49,096 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:48:50,263 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:48:50,639 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:48:58,050 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:48:58,429 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:49:06,733 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:49:07,080 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:49:30,883 autoreload /home/mustafa/Desktop/Ironydjango/accounts/views.py changed, reloading.
INFO 2025-11-30 15:49:31,263 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:49:36,497 autoreload /home/mustafa/Desktop/Ironydjango/accounts/views.py changed, reloading.
INFO 2025-11-30 15:49:36,846 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:50:41,727 basehttp "GET /accounts/signup/ HTTP/1.1" 200 29217
INFO 2025-11-30 15:50:41,768 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-30 15:50:41,770 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-30 15:50:41,770 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-30 15:50:41,770 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
WARNING 2025-11-30 15:50:41,780 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-11-30 15:50:41,781 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 17900
INFO 2025-11-30 15:50:46,857 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-30 15:50:46,862 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-11-30 15:50:54,093 log Not Found: /favicon.ico
WARNING 2025-11-30 15:50:54,093 basehttp "GET /favicon.ico HTTP/1.1" 404 17752
INFO 2025-11-30 15:55:28,212 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:55:28,592 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:55:55,284 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:55:55,662 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:55:56,944 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:55:57,313 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:55:59,482 autoreload /home/mustafa/Desktop/Ironydjango/accounts/forms.py changed, reloading.
INFO 2025-11-30 15:55:59,838 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:57:08,443 autoreload Watching for file changes with StatReloader
INFO 2025-11-30 15:57:11,930 basehttp "GET /accounts/signup/ HTTP/1.1" 200 28822
INFO 2025-11-30 15:57:11,958 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-30 15:57:11,958 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-30 15:57:11,959 basehttp "GET /static/css/style.css HTTP/1.1" 200 76392
INFO 2025-11-30 15:57:11,959 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
INFO 2025-11-30 15:57:12,081 basehttp "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-11-30 15:57:12,088 basehttp "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-11-30 15:57:13,653 log Not Found: /favicon.ico
WARNING 2025-11-30 15:57:13,653 basehttp "GET /favicon.ico HTTP/1.1" 404 17752
INFO 2025-11-30 15:57:19,729 basehttp "GET /accounts/signup/ HTTP/1.1" 200 28824
INFO 2025-11-30 15:57:19,746 basehttp "GET /static/js/script.js HTTP/1.1" 200 1397
INFO 2025-11-30 15:57:19,747 basehttp "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-11-30 15:57:19,747 basehttp "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 30101
